"from","to","id","col","score","result","compare"
"Northwest Brewing Company","Northwest Brewing Company","1500","brewery_name","True","True","True"
"Pacific","Pacific","1500","city","True","True","True"
"WA","WA","1500","state","True","True","True"
"1502","1502","1501","index","True","True","True"
"1226","1226","1501","id","True","True","True"
"Three Skulls Ale Pale Ale","Three Skulls Ale Pale Ale","1501","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1501","style","True","True","True"
"16.0 oz.","16","1501","ounces","False","False","False"
"0.063%","0.063","1501","abv","False","False","False"
"42","42","1501","ibu","True","True","True"
"450","450","1501","brewery_id","True","True","True"
"Northwest Brewing Company","Northwest Brewing Company","1501","brewery_name","True","True","True"
"Pacific","Pacific","1501","city","True","True","True"
"WA","WA","1501","state","True","True","True"
"1503","1503","1502","index","True","True","True"
"541","541","1502","id","True","True","True"
"Walter's Premium Pilsener Beer","Walter's Premium Pilsener Beer","1502","beer_name","True","True","True"
"German Pilsener","German Pilsener","1502","style","True","True","True"
"12.0 ounce","12","1502","ounces","False","False","False"
"0.045","0.045","1502","abv","True","True","True"
"N/A","","1502","ibu","False","False","False"
"529","529","1502","brewery_id","True","True","True"
"Northwoods Brewpub","Northwoods Brewpub","1502","brewery_name","True","True","True"
"Eau Claire","Eau Claire","1502","city","True","True","True"
"WI","WI","1502","state","True","True","True"
"1504","1504","1503","index","True","True","True"
"109","109","1503","id","True","True","True"
"Floppin' Crappie","Floppin' Crappie","1503","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","1503","style","True","True","True"
"12.0 oz.","12","1503","ounces","False","False","False"
"0.045","0.045","1503","abv","True","True","True"
"N/A","","1503","ibu","False","False","False"
"529","529","1503","brewery_id","True","True","True"
"Northwoods Brewpub","Northwoods Brewpub","1503","brewery_name","True","True","True"
"Eau Claire","Eau Claire","1503","city","True","True","True"
"WI","WI","1503","state","True","True","True"
"1505","1505","1504","index","True","True","True"
"1917","1917","1504","id","True","True","True"
"Left of the Dial IPA","Left of the Dial IPA","1504","beer_name","True","True","True"
"American IPA","American IPA","1504","style","True","True","True"
"12.0 ounce","12","1504","ounces","False","False","False"
"0.043","0.043","1504","abv","True","True","True"
"N/A","","1504","ibu","False","False","False"
"271","271","1504","brewery_id","True","True","True"
"Notch Brewing Company","Notch Brewing Company","1504","brewery_name","True","True","True"
"Ipswich","Ipswich","1504","city","True","True","True"
"MA","MA","1504","state","True","True","True"
"1506","1506","1505","index","True","True","True"
"1190","1190","1505","id","True","True","True"
"Notch Session Pils","Notch Session Pils","1505","beer_name","True","True","True"
"Czech Pilsener","Czech Pilsener","1505","style","True","True","True"
"12.0 oz.","12","1505","ounces","False","False","False"
"0.04","0.04","1505","abv","True","True","True"
"N/A","","1505","ibu","False","False","False"
"271","271","1505","brewery_id","True","True","True"
"Notch Brewing Company","Notch Brewing Company","1505","brewery_name","True","True","True"
"Ipswich","Ipswich","1505","city","True","True","True"
"MA","MA","1505","state","True","True","True"
"1507","1507","1506","index","True","True","True"
"1264","1264","1506","id","True","True","True"
"O'Fallon Pumpkin Beer","O'Fallon Pumpkin Beer","1506","beer_name","True","True","True"
"Pumpkin Ale","Pumpkin Ale","1506","style","True","True","True"
"12.0 ounce","12","1506","ounces","False","False","False"
"0.055","0.055","1506","abv","True","True","True"
"N/A","","1506","ibu","False","False","False"
"442","442","1506","brewery_id","True","True","True"
"O'Fallon Brewery","O'Fallon Brewery","1506","brewery_name","True","True","True"
"O'Fallon","O'Fallon","1506","city","True","True","True"
"MO","MO","1506","state","True","True","True"
"1508","1508","1507","index","True","True","True"
"1258","1258","1507","id","True","True","True"
"5 Day IPA","5 Day IPA","1507","beer_name","True","True","True"
"American IPA","American IPA","1507","style","True","True","True"
"12.0 oz","12","1507","ounces","False","False","False"
"0.061","0.061","1507","abv","True","True","True"
"66","66","1507","ibu","True","True","True"
"442","442","1507","brewery_id","True","True","True"
"O'Fallon Brewery","O'Fallon Brewery","1507","brewery_name","True","True","True"
"O'Fallon","O'Fallon","1507","city","True","True","True"
"MO","MO","1507","state","True","True","True"
"1509","1509","1508","index","True","True","True"
"128","128","1508","id","True","True","True"
"O'Fallon Wheach","O'Fallon Wheach","1508","beer_name","True","True","True"
"Fruit / Vegetable Beer","Fruit / Vegetable Beer","1508","style","True","True","True"
"12.0 oz.","12","1508","ounces","False","False","False"
"0.051","0.051","1508","abv","True","True","True"
"7","7","1508","ibu","True","True","True"
"442","442","1508","brewery_id","True","True","True"
"O'Fallon Brewery","O'Fallon Brewery","1508","brewery_name","True","True","True"
"O'Fallon","O'Fallon","1508","city","True","True","True"
"MO","MO","1508","state","True","True","True"
"1510","1510","1509","index","True","True","True"
"2331","2331","1509","id","True","True","True"
"Watershed IPA","Watershed IPA","1509","beer_name","True","True","True"
"American IPA","American IPA","1509","style","True","True","True"
"12.0 ounce","12","1509","ounces","False","False","False"
"0.067","0.067","1509","abv","True","True","True"
"70","70","1509","ibu","True","True","True"
"150","150","1509","brewery_id","True","True","True"
"Oakshire Brewing","Oakshire Brewing","1509","brewery_name","True","True","True"
"Eugene","Eugene","1509","city","True","True","True"
"OR","OR","1509","state","True","True","True"
"1511","1511","1510","index","True","True","True"
"1669","1669","1510","id","True","True","True"
"Oakshire Amber Ale","Oakshire Amber Ale","1510","beer_name","True","True","True"
"American Amber / Red Ale","American Amber / Red Ale","1510","style","True","True","True"
"12.0 oz","12","1510","ounces","False","False","False"
"0.054","0.054","1510","abv","True","True","True"
"24","24","1510","ibu","True","True","True"
"150","150","1510","brewery_id","True","True","True"
"Oakshire Brewing","Oakshire Brewing","1510","brewery_name","True","True","True"
"Eugene","Eugene","1510","city","True","True","True"
"OR","OR","1510","state","True","True","True"
"1512","1512","1511","index","True","True","True"
"1668","1668","1511","id","True","True","True"
"Overcast Espresso Stout","Overcast Espresso Stout","1511","beer_name","True","True","True"
"American Stout","American Stout","1511","style","True","True","True"
"12.0 oz","12","1511","ounces","False","False","False"
"0.058","0.058","1511","abv","True","True","True"
"27","27","1511","ibu","True","True","True"
"150","150","1511","brewery_id","True","True","True"
"Oakshire Brewing","Oakshire Brewing","1511","brewery_name","True","True","True"
"Eugene","Eugene","1511","city","True","True","True"
"OR","OR","1511","state","True","True","True"
"1513","1513","1512","index","True","True","True"
"999","999","1512","id","True","True","True"
"Watershed IPA (2013)","Watershed IPA (2013)","1512","beer_name","True","True","True"
"American IPA","American IPA","1512","style","True","True","True"
"12.0 ounce","12","1512","ounces","False","False","False"
"0.067%","0.067","1512","abv","False","False","False"
"70","70","1512","ibu","True","True","True"
"150","150","1512","brewery_id","True","True","True"
"Oakshire Brewing","Oakshire Brewing","1512","brewery_name","True","True","True"
"Eugene","Eugene","1512","city","True","True","True"
"OR","OR","1512","state","True","True","True"
"1514","1514","1513","index","True","True","True"
"2247","2247","1513","id","True","True","True"
"Lake Monster","Lake Monster","1513","beer_name","True","True","True"
"Baltic Porter","Baltic Porter","1513","style","True","True","True"
"16.0 oz","16","1513","ounces","False","False","False"
"0.082","0.082","1513","abv","True","True","True"
"25","25","1513","ibu","True","True","True"
"184","184","1513","brewery_id","True","True","True"
"Oasis Texas Brewing Company","Oasis Texas Brewing Company","1513","brewery_name","True","True","True"
"Austin","Austin","1513","city","True","True","True"
"TX","TX","1513","state","True","True","True"
"1515","1515","1514","index","True","True","True"
"2071","2071","1514","id","True","True","True"
"London Homesick Ale","London Homesick Ale","1514","beer_name","True","True","True"
"English Bitter","English Bitter","1514","style","True","True","True"
"12.0 oz.","12","1514","ounces","False","False","False"
"0.049","0.049","1514","abv","True","True","True"
"27","27","1514","ibu","True","True","True"
"184","184","1514","brewery_id","True","True","True"
"Oasis Texas Brewing Company","Oasis Texas Brewing Company","1514","brewery_name","True","True","True"
"Austin","Austin","1514","city","True","True","True"
"TX","TX","1514","state","True","True","True"
"1516","1516","1515","index","True","True","True"
"2070","2070","1515","id","True","True","True"
"Luchesa Lager","Luchesa Lager","1515","beer_name","True","True","True"
"Keller Bier / Zwickel Bier","Keller Bier / Zwickel Bier","1515","style","True","True","True"
"12.0 OZ.","12","1515","ounces","False","False","False"
"0.048","0.048","1515","abv","True","True","True"
"35","35","1515","ibu","True","True","True"
"184","184","1515","brewery_id","True","True","True"
"Oasis Texas Brewing Company","Oasis Texas Brewing Company","1515","brewery_name","True","True","True"
"Austin","Austin","1515","city","True","True","True"
"TX","TX","1515","state","True","True","True"
"1517","1517","1516","index","True","True","True"
"2069","2069","1516","id","True","True","True"
"Slow Ride","Slow Ride","1516","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1516","style","True","True","True"
"12.0 oz","12","1516","ounces","False","False","False"
"0.048%","0.048","1516","abv","False","False","False"
"35","35","1516","ibu","True","True","True"
"184","184","1516","brewery_id","True","True","True"
"Oasis Texas Brewing Company","Oasis Texas Brewing Company","1516","brewery_name","True","True","True"
"Austin","Austin","1516","city","True","True","True"
"TX","TX","1516","state","True","True","True"
"1518","1518","1517","index","True","True","True"
"2192","2192","1517","id","True","True","True"
"Occidental Hefeweizen","Occidental Hefeweizen","1517","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","1517","style","True","True","True"
"16.0 ounce","16","1517","ounces","False","False","False"
"0.047","0.047","1517","abv","True","True","True"
"N/A","","1517","ibu","False","False","False"
"200","200","1517","brewery_id","True","True","True"
"Occidental Brewing Company","Occidental Brewing Company","1517","brewery_name","True","True","True"
"Portland","Portland","1517","city","True","True","True"
"OR","OR","1517","state","True","True","True"
"1519","1519","1518","index","True","True","True"
"1130","1130","1518","id","True","True","True"
"Occidental Dunkel","Occidental Dunkel","1518","beer_name","True","True","True"
"Dunkelweizen","Dunkelweizen","1518","style","True","True","True"
"16.0 ounce","16","1518","ounces","False","False","False"
"0.051%","0.051","1518","abv","False","False","False"
"N/A","","1518","ibu","False","False","False"
"200","200","1518","brewery_id","True","True","True"
"Occidental Brewing Company","Occidental Brewing Company","1518","brewery_name","True","True","True"
"Portland","Portland","1518","city","True","True","True"
"OR","OR","1518","state","True","True","True"
"1520","1520","1519","index","True","True","True"
"1129","1129","1519","id","True","True","True"
"Occidental Altbier","Occidental Altbier","1519","beer_name","True","True","True"
"Altbier","Altbier","1519","style","True","True","True"
"16.0 oz","16","1519","ounces","False","False","False"
"0.05","0.05","1519","abv","True","True","True"
"N/A","","1519","ibu","False","False","False"
"200","200","1519","brewery_id","True","True","True"
"Occidental Brewing Company","Occidental Brewing Company","1519","brewery_name","True","True","True"
"Portland","Portland","1519","city","True","True","True"
"OR","OR","1519","state","True","True","True"
"1521","1521","1520","index","True","True","True"
"1081","1081","1520","id","True","True","True"
"Occidental Kölsch","Occidental Kölsch","1520","beer_name","True","True","True"
"Kölsch","Kölsch","1520","style","True","True","True"
"16.0 ounce","16","1520","ounces","False","False","False"
"0.045","0.045","1520","abv","True","True","True"
"N/A","","1520","ibu","False","False","False"
"200","200","1520","brewery_id","True","True","True"
"Occidental Brewing Company","Occidental Brewing Company","1520","brewery_name","True","True","True"
"Portland","Portland","1520","city","True","True","True"
"OR","OR","1520","state","True","True","True"
"1522","1522","1521","index","True","True","True"
"2335","2335","1521","id","True","True","True"
"Perpetual Darkness","Perpetual Darkness","1521","beer_name","True","True","True"
"Belgian Strong Dark Ale","Belgian Strong Dark Ale","1521","style","True","True","True"
"12.0 oz.","12","1521","ounces","False","False","False"
"0.092%","0.092","1521","abv","False","False","False"
"72","72","1521","ibu","True","True","True"
"148","148","1521","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1521","brewery_name","True","True","True"
"Arvada","Arvada","1521","city","True","True","True"
"CO","CO","1521","state","True","True","True"
"1523","1523","1522","index","True","True","True"
"2334","2334","1522","id","True","True","True"
"Clan Warrior","Clan Warrior","1522","beer_name","True","True","True"
"Scotch Ale / Wee Heavy","Scotch Ale / Wee Heavy","1522","style","True","True","True"
"12.0 oz.","12","1522","ounces","False","False","False"
"0.087","0.087","1522","abv","True","True","True"
"29","29","1522","ibu","True","True","True"
"148","148","1522","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1522","brewery_name","True","True","True"
"Arvada","Arvada","1522","city","True","True","True"
"CO","CO","1522","state","True","True","True"
"1524","1524","1523","index","True","True","True"
"2333","2333","1523","id","True","True","True"
"Psycho Penguin Vanilla Porter","Psycho Penguin Vanilla Porter","1523","beer_name","True","True","True"
"American Porter","American Porter","1523","style","True","True","True"
"12.0 oz","12","1523","ounces","False","False","False"
"0.054","0.054","1523","abv","True","True","True"
"36","36","1523","ibu","True","True","True"
"148","148","1523","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1523","brewery_name","True","True","True"
"Arvada","Arvada","1523","city","True","True","True"
"CO","CO","1523","state","True","True","True"
"1525","1525","1524","index","True","True","True"
"1721","1721","1524","id","True","True","True"
"Heliocentric Hefeweizen","Heliocentric Hefeweizen","1524","beer_name","True","True","True"
"Hefeweizen","Hefeweizen","1524","style","True","True","True"
"12.0 oz.","12","1524","ounces","False","False","False"
"0.047","0.047","1524","abv","True","True","True"
"N/A","","1524","ibu","False","False","False"
"148","148","1524","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1524","brewery_name","True","True","True"
"Arvada","Arvada","1524","city","True","True","True"
"CO","CO","1524","state","True","True","True"
"1526","1526","1525","index","True","True","True"
"1720","1720","1525","id","True","True","True"
"Ghose Drifter Pale Ale","Ghose Drifter Pale Ale","1525","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1525","style","True","True","True"
"12.0 oz","12","1525","ounces","False","False","False"
"0.051%","0.051","1525","abv","False","False","False"
"N/A","","1525","ibu","False","False","False"
"148","148","1525","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1525","brewery_name","True","True","True"
"Arvada","Arvada","1525","city","True","True","True"
"CO","CO","1525","state","True","True","True"
"1527","1527","1526","index","True","True","True"
"1431","1431","1526","id","True","True","True"
"Ghost Rider Pale Ale (2013)","Ghost Rider Pale Ale (2013)","1526","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1526","style","True","True","True"
"12.0 ounce","12","1526","ounces","False","False","False"
"0.051","0.051","1526","abv","True","True","True"
"N/A","","1526","ibu","False","False","False"
"148","148","1526","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1526","brewery_name","True","True","True"
"Arvada","Arvada","1526","city","True","True","True"
"CO","CO","1526","state","True","True","True"
"1528","1528","1527","index","True","True","True"
"1430","1430","1527","id","True","True","True"
"Helios Hefeweizen (2013)","Helios Hefeweizen (2013)","1527","beer_name","True","True","True"
"Hefeweizen","Hefeweizen","1527","style","True","True","True"
"12.0 oz","12","1527","ounces","False","False","False"
"0.047","0.047","1527","abv","True","True","True"
"N/A","","1527","ibu","False","False","False"
"148","148","1527","brewery_id","True","True","True"
"Odyssey Beerwerks","Odyssey Beerwerks","1527","brewery_name","True","True","True"
"Arvada","Arvada","1527","city","True","True","True"
"CO","CO","1527","state","True","True","True"
"1529","1529","1528","index","True","True","True"
"1059","1059","1528","id","True","True","True"
"The Hole in Hadrian's Wall","The Hole in Hadrian's Wall","1528","beer_name","True","True","True"
"Scottish Ale","Scottish Ale","1528","style","True","True","True"
"16.0 oz","16","1528","ounces","False","False","False"
"0.095%","0.095","1528","abv","False","False","False"
"19","19","1528","ibu","True","True","True"
"471","471","1528","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1528","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1528","city","True","True","True"
"IA","IA","1528","state","True","True","True"
"1530","1530","1529","index","True","True","True"
"1058","1058","1529","id","True","True","True"
"33 Select Brown Ale","33 Select Brown Ale","1529","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","1529","style","True","True","True"
"16.0 oz.","16","1529","ounces","False","False","False"
"0.065","0.065","1529","abv","True","True","True"
"26","26","1529","ibu","True","True","True"
"471","471","1529","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1529","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1529","city","True","True","True"
"IA","IA","1529","state","True","True","True"
"1531","1531","1530","index","True","True","True"
"603","603","1530","id","True","True","True"
"Midwest Charm Farmhouse Ale","Midwest Charm Farmhouse Ale","1530","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","1530","style","True","True","True"
"16.0 oz","16","1530","ounces","False","False","False"
"0.06%","0.06","1530","abv","False","False","False"
"29","29","1530","ibu","True","True","True"
"471","471","1530","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1530","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1530","city","True","True","True"
"IA","IA","1530","state","True","True","True"
"1532","1532","1531","index","True","True","True"
"602","602","1531","id","True","True","True"
"Boji Blue Pale Ale","Boji Blue Pale Ale","1531","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1531","style","True","True","True"
"16.0 ounce","16","1531","ounces","False","False","False"
"0.05%","0.05","1531","abv","False","False","False"
"45","45","1531","ibu","True","True","True"
"471","471","1531","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1531","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1531","city","True","True","True"
"IA","IA","1531","state","True","True","True"
"1533","1533","1532","index","True","True","True"
"601","601","1532","id","True","True","True"
"Winter Games Select #32 Stout","Winter Games Select #32 Stout","1532","beer_name","True","True","True"
"American Stout","American Stout","1532","style","True","True","True"
"16.0 oz","16","1532","ounces","False","False","False"
"0.057","0.057","1532","abv","True","True","True"
"26","26","1532","ibu","True","True","True"
"471","471","1532","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1532","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1532","city","True","True","True"
"IA","IA","1532","state","True","True","True"
"1534","1534","1533","index","True","True","True"
"600","600","1533","id","True","True","True"
"Boji Beach Golden Rye Ale","Boji Beach Golden Rye Ale","1533","beer_name","True","True","True"
"Rye Beer","Rye Beer","1533","style","True","True","True"
"16.0 oz.","16","1533","ounces","False","False","False"
"0.05%","0.05","1533","abv","False","False","False"
"23","23","1533","ibu","True","True","True"
"471","471","1533","brewery_id","True","True","True"
"Okoboji Brewing Company","Okoboji Brewing Company","1533","brewery_name","True","True","True"
"Spirit Lake","Spirit Lake","1533","city","True","True","True"
"IA","IA","1533","state","True","True","True"
"1535","1535","1534","index","True","True","True"
"1828","1828","1534","id","True","True","True"
"Hopsmith Pale Lager","Hopsmith Pale Lager","1534","beer_name","True","True","True"
"American Pale Lager","American Pale Lager","1534","style","True","True","True"
"16.0 oz.","16","1534","ounces","False","False","False"
"0.06","0.06","1534","abv","True","True","True"
"N/A","","1534","ibu","False","False","False"
"301","301","1534","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1534","brewery_name","True","True","True"
"Danville","Danville","1534","city","True","True","True"
"PA","PA","1534","state","True","True","True"
"1536","1536","1535","index","True","True","True"
"1487","1487","1535","id","True","True","True"
"Falling Down Brown Ale","Falling Down Brown Ale","1535","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","1535","style","True","True","True"
"16.0 oz.","16","1535","ounces","False","False","False"
"0.065","0.065","1535","abv","True","True","True"
"65","65","1535","ibu","True","True","True"
"301","301","1535","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1535","brewery_name","True","True","True"
"Danville","Danville","1535","city","True","True","True"
"PA","PA","1535","state","True","True","True"
"1537","1537","1536","index","True","True","True"
"1486","1486","1536","id","True","True","True"
"Resolution Rye Stout","Resolution Rye Stout","1536","beer_name","True","True","True"
"American Stout","American Stout","1536","style","True","True","True"
"16.0 oz.","16","1536","ounces","False","False","False"
"0.068","0.068","1536","abv","True","True","True"
"N/A","","1536","ibu","False","False","False"
"301","301","1536","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1536","brewery_name","True","True","True"
"Danville","Danville","1536","city","True","True","True"
"PA","PA","1536","state","True","True","True"
"1538","1538","1537","index","True","True","True"
"1485","1485","1537","id","True","True","True"
"Plowshare Porter","Plowshare Porter","1537","beer_name","True","True","True"
"American Porter","American Porter","1537","style","True","True","True"
"16.0 oz","16","1537","ounces","False","False","False"
"0.055","0.055","1537","abv","True","True","True"
"N/A","","1537","ibu","False","False","False"
"301","301","1537","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1537","brewery_name","True","True","True"
"Danville","Danville","1537","city","True","True","True"
"PA","PA","1537","state","True","True","True"
"1539","1539","1538","index","True","True","True"
"1394","1394","1538","id","True","True","True"
"Old Forge Pumpkin Ale","Old Forge Pumpkin Ale","1538","beer_name","True","True","True"
"Pumpkin Ale","Pumpkin Ale","1538","style","True","True","True"
"16.0 ounce","16","1538","ounces","False","False","False"
"0.046%","0.046","1538","abv","False","False","False"
"20","20","1538","ibu","True","True","True"
"301","301","1538","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1538","brewery_name","True","True","True"
"Danville","Danville","1538","city","True","True","True"
"PA","PA","1538","state","True","True","True"
"1540","1540","1539","index","True","True","True"
"1381","1381","1539","id","True","True","True"
"Endless Sun Ale","Endless Sun Ale","1539","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","1539","style","True","True","True"
"16.0 oz.","16","1539","ounces","False","False","False"
"0.045","0.045","1539","abv","True","True","True"
"N/A","","1539","ibu","False","False","False"
"301","301","1539","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1539","brewery_name","True","True","True"
"Danville","Danville","1539","city","True","True","True"
"PA","PA","1539","state","True","True","True"
"1541","1541","1540","index","True","True","True"
"900","900","1540","id","True","True","True"
"Celestial Blonde Ale","Celestial Blonde Ale","1540","beer_name","True","True","True"
"American Blonde Ale","American Blonde Ale","1540","style","True","True","True"
"16.0 OZ.","16","1540","ounces","False","False","False"
"0.065","0.065","1540","abv","True","True","True"
"N/A","","1540","ibu","False","False","False"
"301","301","1540","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1540","brewery_name","True","True","True"
"Danville","Danville","1540","city","True","True","True"
"PA","PA","1540","state","True","True","True"
"1542","1542","1541","index","True","True","True"
"891","891","1541","id","True","True","True"
"Overbite IPA","Overbite IPA","1541","beer_name","True","True","True"
"American IPA","American IPA","1541","style","True","True","True"
"16.0 oz","16","1541","ounces","False","False","False"
"0.075%","0.075","1541","abv","False","False","False"
"N/A","","1541","ibu","False","False","False"
"301","301","1541","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1541","brewery_name","True","True","True"
"Danville","Danville","1541","city","True","True","True"
"PA","PA","1541","state","True","True","True"
"1543","1543","1542","index","True","True","True"
"509","509","1542","id","True","True","True"
"T-Rail Pale Ale","T-Rail Pale Ale","1542","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1542","style","True","True","True"
"16.0 ounce","16","1542","ounces","False","False","False"
"0.055","0.055","1542","abv","True","True","True"
"N/A","","1542","ibu","False","False","False"
"301","301","1542","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1542","brewery_name","True","True","True"
"Danville","Danville","1542","city","True","True","True"
"PA","PA","1542","state","True","True","True"
"1544","1544","1543","index","True","True","True"
"508","508","1543","id","True","True","True"
"Endless Summer Ale (2011)","Endless Summer Ale (2011)","1543","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","1543","style","True","True","True"
"16.0 oz","16","1543","ounces","False","False","False"
"0.048%","0.048","1543","abv","False","False","False"
"N/A","","1543","ibu","False","False","False"
"301","301","1543","brewery_id","True","True","True"
"Old Forge Brewing Company","Old Forge Brewing Company","1543","brewery_name","True","True","True"
"Danville","Danville","1543","city","True","True","True"
"PA","PA","1543","state","True","True","True"
"1545","1545","1544","index","True","True","True"
"1530","1530","1544","id","True","True","True"
"Clem's Gold","Clem's Gold","1544","beer_name","True","True","True"
"American Pale Lager","American Pale Lager","1544","style","True","True","True"
"16.0 oz.","16","1544","ounces","False","False","False"
"0.053%","0.053","1544","abv","False","False","False"
"N/A","","1544","ibu","False","False","False"
"390","390","1544","brewery_id","True","True","True"
"Orlison Brewing Company","Orlison Brewing Company","1544","brewery_name","True","True","True"
"Airway Heights","Airway Heights","1544","city","True","True","True"
"WA","WA","1544","state","True","True","True"
"1546","1546","1545","index","True","True","True"
"1529","1529","1545","id","True","True","True"
"Lizzy's Red","Lizzy's Red","1545","beer_name","True","True","True"
"American Amber / Red Lager","American Amber / Red Lager","1545","style","True","True","True"
"16.0 oz.","16","1545","ounces","False","False","False"
"0.055%","0.055","1545","abv","False","False","False"
"N/A","","1545","ibu","False","False","False"
"390","390","1545","brewery_id","True","True","True"
"Orlison Brewing Company","Orlison Brewing Company","1545","brewery_name","True","True","True"
"Airway Heights","Airway Heights","1545","city","True","True","True"
"WA","WA","1545","state","True","True","True"
"1547","1547","1546","index","True","True","True"
"1528","1528","1546","id","True","True","True"
"Orlison India Pale Lager","Orlison India Pale Lager","1546","beer_name","True","True","True"
"American Pale Lager","American Pale Lager","1546","style","True","True","True"
"16.0 oz","16","1546","ounces","False","False","False"
"0.067%","0.067","1546","abv","False","False","False"
"N/A","","1546","ibu","False","False","False"
"390","390","1546","brewery_id","True","True","True"
"Orlison Brewing Company","Orlison Brewing Company","1546","brewery_name","True","True","True"
"Airway Heights","Airway Heights","1546","city","True","True","True"
"WA","WA","1546","state","True","True","True"
"1548","1548","1547","index","True","True","True"
"1527","1527","1547","id","True","True","True"
"Brünette","Brünette","1547","beer_name","True","True","True"
"Euro Dark Lager","Euro Dark Lager","1547","style","True","True","True"
"16.0 oz.","16","1547","ounces","False","False","False"
"0.042","0.042","1547","abv","True","True","True"
"N/A","","1547","ibu","False","False","False"
"390","390","1547","brewery_id","True","True","True"
"Orlison Brewing Company","Orlison Brewing Company","1547","brewery_name","True","True","True"
"Airway Heights","Airway Heights","1547","city","True","True","True"
"WA","WA","1547","state","True","True","True"
"1549","1549","1548","index","True","True","True"
"1526","1526","1548","id","True","True","True"
"Havanüther","Havanüther","1548","beer_name","True","True","True"
"Light Lager","Light Lager","1548","style","True","True","True"
"16.0 oz","16","1548","ounces","False","False","False"
"0.040999999999999995%","0.041","1548","abv","False","False","False"
"N/A","","1548","ibu","False","False","False"
"390","390","1548","brewery_id","True","True","True"
"Orlison Brewing Company","Orlison Brewing Company","1548","brewery_name","True","True","True"
"Airway Heights","Airway Heights","1548","city","True","True","True"
"WA","WA","1548","state","True","True","True"
"1550","1550","1549","index","True","True","True"
"2113","2113","1549","id","True","True","True"
"Lyric Ale","Lyric Ale","1549","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","1549","style","True","True","True"
"12.0 oz.","12","1549","ounces","False","False","False"
"0.065","0.065","1549","abv","True","True","True"
"N/A","","1549","ibu","False","False","False"
"216","216","1549","brewery_id","True","True","True"
"Orpheus Brewing","Orpheus Brewing","1549","brewery_name","True","True","True"
"Atlanta","Atlanta","1549","city","True","True","True"
"GA","GA","1549","state","True","True","True"
"1551","1551","1550","index","True","True","True"
"2112","2112","1550","id","True","True","True"
"Atalanta","Atalanta","1550","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","1550","style","True","True","True"
"12.0 ounce","12","1550","ounces","False","False","False"
"0.053","0.053","1550","abv","True","True","True"
"N/A","","1550","ibu","False","False","False"
"216","216","1550","brewery_id","True","True","True"
"Orpheus Brewing","Orpheus Brewing","1550","brewery_name","True","True","True"
"Atlanta","Atlanta","1550","city","True","True","True"
