"from","to","id","col","score","result","compare"
"UA-3050-PHX-CLT","UA-3050-PHX-CLT","974","flight","True","True","True"
"11:05 a.m.","11:05 a.m.","974","sched_dep_time","True","True","True"
"11:45 a.m.","11:30 a.m.","974","act_dep_time","False","False","False"
"4:37 p.m.","4:57 p.m.","974","sched_arr_time","True","False","False"
"4:57 p.m.","5:05 p.m.","974","act_arr_time","False","False","False"
"976","976","975","tuple_id","True","True","True"
"flightwise","flightwise","975","src","True","True","True"
"UA-3925-IAD-ORF","UA-3925-IAD-ORF","975","flight","True","True","True"
"8:41 a.m.","8:41 a.m.","975","sched_dep_time","False","True","True"
"8:51 a.m.","8:42 a.m.","975","act_dep_time","False","False","False"
"9:34 a.m.","9:54 a.m.","975","sched_arr_time","True","False","False"
"9:44 a.m.","9:43 a.m.","975","act_arr_time","True","False","False"
"977","977","976","tuple_id","True","True","True"
"flightwise","flightwise","976","src","True","True","True"
"UA-664-ORD-PHL","UA-664-ORD-PHL","976","flight","True","True","True"
"1:33 p.m.","1:33 p.m.","976","sched_dep_time","True","True","True"
"1:48 p.m.","1:31 p.m.","976","act_dep_time","True","False","False"
"4:20 p.m.","4:31 p.m.","976","sched_arr_time","True","False","False"
"4:20 p.m.","4:23 p.m.","976","act_arr_time","False","False","False"
"978","978","977","tuple_id","True","True","True"
"flightwise","flightwise","977","src","True","True","True"
"AA-789-ORD-DEN","AA-789-ORD-DEN","977","flight","True","True","True"
"1:05 p.m.","1:05 p.m.","977","sched_dep_time","True","True","True"
"1:19 p.m.","1:19 p.m.","977","act_dep_time","False","True","True"
"2:17 p.m.","2:35 p.m.","977","sched_arr_time","False","False","False"
"2:49 p.m.","3:13 p.m.","977","act_arr_time","False","False","False"
"979","979","978","tuple_id","True","True","True"
"flightwise","flightwise","978","src","True","True","True"
"AA-2312-DFW-DTW","AA-2312-DFW-DTW","978","flight","True","True","True"
"8:25 p.m.","8:25 p.m.","978","sched_dep_time","True","True","True"
"8:29 p.m.","8:25 p.m.","978","act_dep_time","False","False","False"
"11:31 p.m.","11:50 p.m.","978","sched_arr_time","True","False","False"
"11:35 p.m.","11:50 p.m.","978","act_arr_time","False","False","False"
"980","980","979","tuple_id","True","True","True"
"flightwise","flightwise","979","src","True","True","True"
"CO-1694-LAX-IAH","CO-1694-LAX-IAH","979","flight","True","True","True"
"7:15 p.m.","7:15 p.m.","979","sched_dep_time","True","True","True"
"7:25 p.m.","7:15 p.m.","979","act_dep_time","True","False","False"
"11:52 p.m.","12:21 a.m.","979","sched_arr_time","True","False","False"
"12:02 a.m.","12:21 a.m.","979","act_arr_time","False","False","False"
"981","981","980","tuple_id","True","True","True"
"flightwise","flightwise","980","src","True","True","True"
"CO-63-EWR-IAH","CO-63-EWR-IAH","980","flight","True","True","True"
"5:25 p.m.","5:25 p.m.","980","sched_dep_time","True","True","True"
"5:38 p.m.","5:22 p.m.","980","act_dep_time","True","False","False"
"8:04 p.m.","8:22 p.m.","980","sched_arr_time","True","False","False"
"7:43 p.m.","8:03 p.m.","980","act_arr_time","False","False","False"
"982","982","981","tuple_id","True","True","True"
"flightwise","flightwise","981","src","True","True","True"
"AA-3786-IAH-ORD","AA-3786-IAH-ORD","981","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","981","sched_dep_time","True","True","True"
"4:12 p.m.","4:12 p.m.","981","act_dep_time","True","True","True"
"6:30 p.m.","6:40 p.m.","981","sched_arr_time","True","False","False"
"6:11 p.m.","6:15 p.m.","981","act_arr_time","True","False","False"
"983","983","982","tuple_id","True","True","True"
"flightwise","flightwise","982","src","True","True","True"
"CO-47-IAH-LAX","CO-47-IAH-LAX","982","flight","True","True","True"
"7:27 p.m.","7:10 p.m.","982","sched_dep_time","True","False","False"
"7:27 p.m.","8:25 p.m.","982","act_dep_time","False","False","False"
"8:46 p.m.","8:56 p.m.","982","sched_arr_time","True","False","False"
"8:46 p.m.","9:52 p.m.","982","act_arr_time","False","False","False"
"984","984","983","tuple_id","True","True","True"
"flightwise","flightwise","983","src","True","True","True"
"AA-1434-DFW-MCO","AA-1434-DFW-MCO","983","flight","True","True","True"
"7:15 a.m.","7:15 a.m.","983","sched_dep_time","True","True","True"
"7:21 a.m.","7:21 a.m.","983","act_dep_time","True","True","True"
"10:18 a.m.","10:35 a.m.","983","sched_arr_time","True","False","False"
"10:29 a.m.","10:36 a.m.","983","act_arr_time","False","False","False"
"985","985","984","tuple_id","True","True","True"
"flightwise","flightwise","984","src","True","True","True"
"AA-4330-CVG-ORD","AA-4330-CVG-ORD","984","flight","True","True","True"
"3:35 p.m.","3:35 p.m.","984","sched_dep_time","True","True","True"
"3:36 p.m.","3:36 p.m.","984","act_dep_time","True","True","True"
"3:50 p.m.","4:00 p.m.","984","sched_arr_time","True","False","False"
"3:26 p.m.","3:33 p.m.","984","act_arr_time","False","False","False"
"986","986","985","tuple_id","True","True","True"
"flightwise","flightwise","985","src","True","True","True"
"AA-3809-PHX-LAX","AA-3809-PHX-LAX","985","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","985","sched_dep_time","True","True","True"
"6:10 a.m.","6:10 a.m.","985","act_dep_time","True","True","True"
"6:30 a.m.","6:40 a.m.","985","sched_arr_time","True","False","False"
"6:09 a.m.","6:19 a.m.","985","act_arr_time","True","False","False"
"987","987","986","tuple_id","True","True","True"
"flightwise","flightwise","986","src","True","True","True"
"AA-59-JFK-SFO","AA-59-JFK-SFO","986","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","986","sched_dep_time","True","True","True"
"7:39 a.m.","7:39 a.m.","986","act_dep_time","True","True","True"
"10:09 a.m.","10:45 a.m.","986","sched_arr_time","True","False","False"
"10:52 a.m.","11:12 a.m.","986","act_arr_time","False","False","False"
"988","988","987","tuple_id","True","True","True"
"flightwise","flightwise","987","src","True","True","True"
"AA-4307-ORD-DTW","AA-4307-ORD-DTW","987","flight","True","True","True"
"6:45 p.m.","6:45 p.m.","987","sched_dep_time","True","True","True"
"6:56 p.m.","6:55 p.m.","987","act_dep_time","True","False","False"
"9:00 p.m.","9:10 p.m.","987","sched_arr_time","True","False","False"
"8:38 p.m.","8:53 p.m.","987","act_arr_time","False","False","False"
"989","989","988","tuple_id","True","True","True"
"flightwise","flightwise","988","src","True","True","True"
"AA-85-JFK-SFO","AA-85-JFK-SFO","988","flight","True","True","True"
"3:05 p.m.","3:05 p.m.","988","sched_dep_time","True","True","True"
"3:36 p.m.","3:36 p.m.","988","act_dep_time","True","True","True"
"5:57 p.m.","6:30 p.m.","988","sched_arr_time","True","False","False"
"6:30 p.m.","6:43 p.m.","988","act_arr_time","True","False","False"
"990","990","989","tuple_id","True","True","True"
"travelocity","travelocity","989","src","True","True","True"
"AA-3859-IAH-ORD","AA-3859-IAH-ORD","989","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","989","sched_dep_time","True","True","True"
"7:02 a.m.","7:16 a.m.","989","act_dep_time","True","False","False"
"9:40 a.m.","9:40 a.m.","989","sched_arr_time","True","True","True"
"9:32 a.m.","9:32 a.m.","989","act_arr_time","False","True","True"
"991","991","990","tuple_id","True","True","True"
"travelocity","travelocity","990","src","True","True","True"
"AA-518-MIA-JFK","AA-518-MIA-JFK","990","flight","True","True","True"
"6:40 a.m.","6:40 a.m.","990","sched_dep_time","True","True","True"
"6:40 a.m.","6:54 a.m.","990","act_dep_time","True","False","False"
"9:25 a.m.","9:25 a.m.","990","sched_arr_time","True","True","True"
"9:28 a.m.","9:28 a.m.","990","act_arr_time","False","True","True"
"992","992","991","tuple_id","True","True","True"
"travelocity","travelocity","991","src","True","True","True"
"UA-397-JFK-SFO","UA-397-JFK-SFO","991","flight","True","True","True"
"Not Available","8:00 a.m.","991","sched_dep_time","False","False","False"
"8:48 a.m.","8:29 a.m.","991","act_dep_time","False","False","False"
"Not Available","11:55 a.m.","991","sched_arr_time","False","False","False"
"11:58 a.m.","11:58 a.m.","991","act_arr_time","False","True","True"
"993","993","992","tuple_id","True","True","True"
"travelocity","travelocity","992","src","True","True","True"
"UA-3925-IAD-ORF","UA-3925-IAD-ORF","992","flight","True","True","True"
"Not Available","8:41 a.m.","992","sched_dep_time","False","False","False"
"9:00 a.m.","8:42 a.m.","992","act_dep_time","False","False","False"
"Not Available","9:54 a.m.","992","sched_arr_time","False","False","False"
"9:43 a.m.","9:43 a.m.","992","act_arr_time","True","True","True"
"994","994","993","tuple_id","True","True","True"
"travelocity","travelocity","993","src","True","True","True"
"AA-1733-ORD-PHX","AA-1733-ORD-PHX","993","flight","True","True","True"
"7:45 p.m.","7:45 p.m.","993","sched_dep_time","True","True","True"
"7:45 p.m.","7:58 p.m.","993","act_dep_time","True","False","False"
"10:30 p.m.","10:30 p.m.","993","sched_arr_time","True","True","True"
"10:30 p.m.*","10:30 p.m.","993","act_arr_time","False","False","False"
"995","995","994","tuple_id","True","True","True"
"travelocity","travelocity","994","src","True","True","True"
"AA-1640-MIA-MCO","AA-1640-MIA-MCO","994","flight","True","True","True"
"6:30 p.m.","6:30 p.m.","994","sched_dep_time","True","True","True"
"Not Available","6:30 p.m.","994","act_dep_time","False","False","False"
"7:25 p.m.","7:25 p.m.","994","sched_arr_time","True","True","True"
"Not Available","7:25 p.m.","994","act_arr_time","False","False","False"
"996","996","995","tuple_id","True","True","True"
"travelocity","travelocity","995","src","True","True","True"
"AA-3-JFK-LAX","AA-3-JFK-LAX","995","flight","True","True","True"
"12:00noon","12:00 p.m.","995","sched_dep_time","False","False","False"
"11:54 a.m.","12:11 p.m.","995","act_dep_time","False","False","False"
"3:15 p.m.","3:15 p.m.","995","sched_arr_time","True","True","True"
"3:16 p.m.","3:16 p.m.","995","act_arr_time","True","True","True"
"997","997","996","tuple_id","True","True","True"
"travelocity","travelocity","996","src","True","True","True"
"UA-2830-MCO-CLT","UA-2830-MCO-CLT","996","flight","True","True","True"
"3:27 p.m.","3:27 p.m.","996","sched_dep_time","True","True","True"
"Contact Airline","3:27 p.m.","996","act_dep_time","False","False","False"
"5:05 p.m.","5:05 p.m.","996","sched_arr_time","True","True","True"
"Contact Airline","5:17 p.m.","996","act_arr_time","False","False","False"
"998","998","997","tuple_id","True","True","True"
"travelocity","travelocity","997","src","True","True","True"
"AA-1544-SAN-ORD","AA-1544-SAN-ORD","997","flight","True","True","True"
"11:25 a.m.","11:25 a.m.","997","sched_dep_time","True","True","True"
"11:20 a.m.","11:40 a.m.","997","act_dep_time","False","False","False"
"5:25 p.m.","5:25 p.m.","997","sched_arr_time","True","True","True"
"4:56 p.m.","4:56 p.m.","997","act_arr_time","True","True","True"
"999","999","998","tuple_id","True","True","True"
"travelocity","travelocity","998","src","True","True","True"
"AA-204-LAX-MCO","AA-204-LAX-MCO","998","flight","True","True","True"
"11:25 p.m.","11:25 p.m.","998","sched_dep_time","True","True","True"
"Not Available","11:25 p.m.","998","act_dep_time","False","False","False"
"Dec 02 6:55 a.m.","6:55 a.m.","998","sched_arr_time","False","False","False"
"Dec 02 Not Available","6:55 a.m.","998","act_arr_time","False","False","False"
"1000","1000","999","tuple_id","True","True","True"
"travelocity","travelocity","999","src","True","True","True"
"UA-414-LAX-SFO","UA-414-LAX-SFO","999","flight","True","True","True"
"Not Available","6:00 a.m.","999","sched_dep_time","False","False","False"
"6:09 a.m.","5:56 a.m.","999","act_dep_time","True","False","False"
"Not Available","7:23 a.m.","999","sched_arr_time","False","False","False"
"7:17 a.m.","7:17 a.m.","999","act_arr_time","True","True","True"
"1001","1001","1000","tuple_id","True","True","True"
"travelocity","travelocity","1000","src","True","True","True"
"AA-3756-ORD-SLC","AA-3756-ORD-SLC","1000","flight","True","True","True"
"12:15 p.m.","12:15 p.m.","1000","sched_dep_time","True","True","True"
"12:10 p.m.","12:41 p.m.","1000","act_dep_time","False","False","False"
"2:45 p.m.","2:45 p.m.","1000","sched_arr_time","True","True","True"
"2:50 p.m.","2:50 p.m.","1000","act_arr_time","False","True","True"
"1002","1002","1001","tuple_id","True","True","True"
"travelocity","travelocity","1001","src","True","True","True"
"UA-2726-FLL-PHL","UA-2726-FLL-PHL","1001","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","1001","sched_dep_time","True","True","True"
"Contact Airline","4:00 p.m.","1001","act_dep_time","False","False","False"
"6:46 p.m.","6:46 p.m.","1001","sched_arr_time","True","True","True"
"Contact Airline","6:28 p.m.","1001","act_arr_time","False","False","False"
"1003","1003","1002","tuple_id","True","True","True"
"travelocity","travelocity","1002","src","True","True","True"
"AA-3468-CVG-MIA","AA-3468-CVG-MIA","1002","flight","True","True","True"
"7:00 a.m.","7:00 a.m.","1002","sched_dep_time","True","True","True"
"7:04 a.m.","7:25 a.m.","1002","act_dep_time","True","False","False"
"9:55 a.m.","9:55 a.m.","1002","sched_arr_time","True","True","True"
"9:45 a.m.","9:45 a.m.","1002","act_arr_time","True","True","True"
"1004","1004","1003","tuple_id","True","True","True"
"travelocity","travelocity","1003","src","True","True","True"
"UA-3515-IAD-MSP","UA-3515-IAD-MSP","1003","flight","True","True","True"
"Not Available","8:15 a.m.","1003","sched_dep_time","False","False","False"
"8:24 a.m.","8:12 a.m.","1003","act_dep_time","False","False","False"
"Not Available","10:06 a.m.","1003","sched_arr_time","False","False","False"
"9:56 a.m.","9:56 a.m.","1003","act_arr_time","True","True","True"
"1005","1005","1004","tuple_id","True","True","True"
"travelocity","travelocity","1004","src","True","True","True"
"AA-484-DFW-MIA","AA-484-DFW-MIA","1004","flight","True","True","True"
"4:15 p.m.","4:15 p.m.","1004","sched_dep_time","True","True","True"
"4:16 p.m.","4:29 p.m.","1004","act_dep_time","False","False","False"
"7:55 p.m.","7:55 p.m.","1004","sched_arr_time","True","True","True"
"7:39 p.m.","7:39 p.m.","1004","act_arr_time","False","True","True"
"1006","1006","1005","tuple_id","True","True","True"
"travelocity","travelocity","1005","src","True","True","True"
"CO-62-IAH-EWR","CO-62-IAH-EWR","1005","flight","True","True","True"
"2:30 p.m.","2:30 p.m.","1005","sched_dep_time","True","True","True"
"2:48 p.m.","2:48 p.m.","1005","act_dep_time","True","True","True"
"7:03 p.m.","7:03 p.m.","1005","sched_arr_time","True","True","True"
"7:10 p.m.","7:10 p.m.","1005","act_arr_time","True","True","True"
"1007","1007","1006","tuple_id","True","True","True"
"travelocity","travelocity","1006","src","True","True","True"
"AA-446-DFW-PHL","AA-446-DFW-PHL","1006","flight","True","True","True"
"11:50 a.m.","11:50 a.m.","1006","sched_dep_time","True","True","True"
"11:54 a.m.","12:12 p.m.","1006","act_dep_time","False","False","False"
"3:50 p.m.","3:50 p.m.","1006","sched_arr_time","True","True","True"
"4:09 p.m.","4:09 p.m.","1006","act_arr_time","False","True","True"
"1008","1008","1007","tuple_id","True","True","True"
"travelocity","travelocity","1007","src","True","True","True"
"AA-466-IAH-MIA","AA-466-IAH-MIA","1007","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","1007","sched_dep_time","True","True","True"
"5:58 a.m.","6:08 a.m.","1007","act_dep_time","False","False","False"
"9:20 a.m.","9:20 a.m.","1007","sched_arr_time","True","True","True"
"9:05 a.m.","9:05 a.m.","1007","act_arr_time","True","True","True"
"1009","1009","1008","tuple_id","True","True","True"
"travelocity","travelocity","1008","src","True","True","True"
"UA-3050-PHX-CLT","UA-3050-PHX-CLT","1008","flight","True","True","True"
"11:05 a.m.","11:05 a.m.","1008","sched_dep_time","True","True","True"
"Contact Airline","11:30 a.m.","1008","act_dep_time","False","False","False"
"4:57 p.m.","4:57 p.m.","1008","sched_arr_time","True","True","True"
"Contact Airline","5:05 p.m.","1008","act_arr_time","False","False","False"
"1010","1010","1009","tuple_id","True","True","True"
"travelocity","travelocity","1009","src","True","True","True"
"CO-89-IAH-EWR","CO-89-IAH-EWR","1009","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","1009","sched_dep_time","True","True","True"
"6:02 a.m.","6:02 a.m.","1009","act_dep_time","True","True","True"
"10:20 a.m.","10:20 a.m.","1009","sched_arr_time","False","True","True"
"10:27 a.m.","10:27 a.m.","1009","act_arr_time","False","True","True"
"1011","1011","1010","tuple_id","True","True","True"
"travelocity","travelocity","1010","src","True","True","True"
"CO-1088-CLE-IAH","CO-1088-CLE-IAH","1010","flight","True","True","True"
"8:40 a.m.","8:40 a.m.","1010","sched_dep_time","True","True","True"
"8:40 a.m.","8:40 a.m.","1010","act_dep_time","True","True","True"
"10:54 a.m.","10:54 a.m.","1010","sched_arr_time","True","True","True"
"10:56 a.m.","10:56 a.m.","1010","act_arr_time","True","True","True"
"1012","1012","1011","tuple_id","True","True","True"
"travelocity","travelocity","1011","src","True","True","True"
"AA-1886-BOS-MIA","AA-1886-BOS-MIA","1011","flight","True","True","True"
"10:45 a.m.","10:45 a.m.","1011","sched_dep_time","True","True","True"
"10:42 a.m.","10:55 a.m.","1011","act_dep_time","False","False","False"
"2:20 p.m.","2:20 p.m.","1011","sched_arr_time","False","True","True"
"1:40 p.m.","1:40 p.m.","1011","act_arr_time","True","True","True"
"1013","1013","1012","tuple_id","True","True","True"
"travelocity","travelocity","1012","src","True","True","True"
"AA-2957-DFW-CVG","AA-2957-DFW-CVG","1012","flight","True","True","True"
"7:55 a.m.","7:55 a.m.","1012","sched_dep_time","True","True","True"
"7:51 a.m.","8:04 a.m.","1012","act_dep_time","True","False","False"
"11:05 a.m.","11:05 a.m.","1012","sched_arr_time","True","True","True"
"11:01 a.m.","11:01 a.m.","1012","act_arr_time","False","True","True"
"1014","1014","1013","tuple_id","True","True","True"
"travelocity","travelocity","1013","src","True","True","True"
"AA-1664-MIA-ATL","AA-1664-MIA-ATL","1013","flight","True","True","True"
"10:15 a.m.","10:15 a.m.","1013","sched_dep_time","True","True","True"
"10:10 a.m.","10:18 a.m.","1013","act_dep_time","False","False","False"
"12:10 p.m.","12:10 p.m.","1013","sched_arr_time","True","True","True"
"11:56 a.m.","11:56 a.m.","1013","act_arr_time","True","True","True"
"1015","1015","1014","tuple_id","True","True","True"
"travelocity","travelocity","1014","src","True","True","True"
"AA-3979-CVG-ORD","AA-3979-CVG-ORD","1014","flight","True","True","True"
"7:30 a.m.","7:30 a.m.","1014","sched_dep_time","True","True","True"
"7:28 a.m.","8:04 a.m.","1014","act_dep_time","True","False","False"
"8:00 a.m.","8:00 a.m.","1014","sched_arr_time","True","True","True"
"8:06 a.m.","8:06 a.m.","1014","act_arr_time","False","True","True"
"1016","1016","1015","tuple_id","True","True","True"
"travelocity","travelocity","1015","src","True","True","True"
"AA-1279-DFW-PHX","AA-1279-DFW-PHX","1015","flight","True","True","True"
"1:00 p.m.","1:00 p.m.","1015","sched_dep_time","True","True","True"
"1:48 p.m.","2:04 p.m.","1015","act_dep_time","True","False","False"
"2:35 p.m.","2:35 p.m.","1015","sched_arr_time","True","True","True"
"3:30 p.m.","3:30 p.m.","1015","act_arr_time","False","True","True"
"1017","1017","1016","tuple_id","True","True","True"
"travelocity","travelocity","1016","src","True","True","True"
"AA-616-DFW-DTW","AA-616-DFW-DTW","1016","flight","True","True","True"
"9:05 a.m.","9:05 a.m.","1016","sched_dep_time","True","True","True"
"9:59 a.m.","10:10 a.m.","1016","act_dep_time","False","False","False"
"12:35 p.m.","12:35 p.m.","1016","sched_arr_time","True","True","True"
"1:27 p.m.","1:27 p.m.","1016","act_arr_time","True","True","True"
"1018","1018","1017","tuple_id","True","True","True"
"travelocity","travelocity","1017","src","True","True","True"
"AA-4344-ORD-DTW","AA-4344-ORD-DTW","1017","flight","True","True","True"
"11:45 a.m.","11:45 a.m.","1017","sched_dep_time","True","True","True"
"11:47 a.m.","12:13 p.m.","1017","act_dep_time","False","False","False"
"2:00 p.m.","2:00 p.m.","1017","sched_arr_time","False","True","True"
"2:10 p.m.","2:10 p.m.","1017","act_arr_time","False","True","True"
"1019","1019","1018","tuple_id","True","True","True"
"travelocity","travelocity","1018","src","True","True","True"
"UA-2945-PHL-CLT","UA-2945-PHL-CLT","1018","flight","True","True","True"
"12:00noon","12:00 a.m.","1018","sched_dep_time","False","False","False"
"Contact Airline","3:11 a.m.","1018","act_dep_time","False","False","False"
"1:45 p.m.","1:45 p.m.","1018","sched_arr_time","True","True","True"
"Contact Airline","1:15 p.m.","1018","act_arr_time","False","False","False"
"1020","1020","1019","tuple_id","True","True","True"
"travelocity","travelocity","1019","src","True","True","True"
"AA-2525-DFW-MIA","AA-2525-DFW-MIA","1019","flight","True","True","True"
"7:25 a.m.","7:25 a.m.","1019","sched_dep_time","True","True","True"
"7:22 a.m.","7:39 a.m.","1019","act_dep_time","True","False","False"
"11:10 a.m.","11:10 a.m.","1019","sched_arr_time","True","True","True"
"11:06 a.m.","11:06 a.m.","1019","act_arr_time","True","True","True"
"1021","1021","1020","tuple_id","True","True","True"
"travelocity","travelocity","1020","src","True","True","True"
"AA-271-MIA-LAX","AA-271-MIA-LAX","1020","flight","True","True","True"
"11:35 a.m.","11:35 a.m.","1020","sched_dep_time","True","True","True"
"11:33 a.m.","11:52 a.m.","1020","act_dep_time","False","False","False"
"2:25 p.m.","2:25 p.m.","1020","sched_arr_time","True","True","True"
"2:27 p.m.","2:27 p.m.","1020","act_arr_time","False","True","True"
"1022","1022","1021","tuple_id","True","True","True"
"travelocity","travelocity","1021","src","True","True","True"
"AA-2050-ORD-MIA","AA-2050-ORD-MIA","1021","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","1021","sched_dep_time","True","True","True"
"10:46 a.m.","11:05 a.m.","1021","act_dep_time","False","False","False"
"2:45 p.m.","2:45 p.m.","1021","sched_arr_time","True","True","True"
"2:46 p.m.","2:46 p.m.","1021","act_arr_time","True","True","True"
"1023","1023","1022","tuple_id","True","True","True"
"travelocity","travelocity","1022","src","True","True","True"
"AA-1434-DFW-MCO","AA-1434-DFW-MCO","1022","flight","True","True","True"
"7:15 a.m.","7:15 a.m.","1022","sched_dep_time","True","True","True"
"7:08 a.m.","7:21 a.m.","1022","act_dep_time","True","False","False"
"10:35 a.m.","10:35 a.m.","1022","sched_arr_time","True","True","True"
"10:36 a.m.","10:36 a.m.","1022","act_arr_time","True","True","True"
"1024","1024","1023","tuple_id","True","True","True"
"travelocity","travelocity","1023","src","True","True","True"
"CO-1561-PHX-IAH","CO-1561-PHX-IAH","1023","flight","True","True","True"
"8:05 a.m.","8:05 a.m.","1023","sched_dep_time","True","True","True"
"8:00 a.m.","8:00 a.m.","1023","act_dep_time","False","True","True"
"11:35 a.m.","11:35 a.m.","1023","sched_arr_time","True","True","True"
"11:32 a.m.","11:32 a.m.","1023","act_arr_time","False","True","True"
"1025","1025","1024","tuple_id","True","True","True"
"travelocity","travelocity","1024","src","True","True","True"
"AA-4307-ORD-DTW","AA-4307-ORD-DTW","1024","flight","True","True","True"
"6:45 p.m.","6:45 p.m.","1024","sched_dep_time","True","True","True"
"6:40 p.m.","6:55 p.m.","1024","act_dep_time","False","False","False"
"9:10 p.m.","9:10 p.m.","1024","sched_arr_time","True","True","True"
"8:53 p.m.","8:53 p.m.","1024","act_arr_time","False","True","True"
"1026","1026","1025","tuple_id","True","True","True"
"travelocity","travelocity","1025","src","True","True","True"
"CO-1694-LAX-IAH","CO-1694-LAX-IAH","1025","flight","True","True","True"
"7:15 p.m.","7:15 p.m.","1025","sched_dep_time","True","True","True"
"Contact Airline","7:15 p.m.","1025","act_dep_time","False","False","False"
"Dec 02 12:21 a.m.","12:21 a.m.","1025","sched_arr_time","False","False","False"
"Dec 02 Contact Airline","12:21 a.m.","1025","act_arr_time","False","False","False"
"1027","1027","1026","tuple_id","True","True","True"
"travelocity","travelocity","1026","src","True","True","True"
"UA-843-LAX-ORD","UA-843-LAX-ORD","1026","flight","True","True","True"
"Not Available","1:55 p.m.","1026","sched_dep_time","False","False","False"
"2:37 p.m.","2:10 p.m.","1026","act_dep_time","True","False","False"
"Not Available","7:53 p.m.","1026","sched_arr_time","False","False","False"
"7:58 p.m.","7:58 p.m.","1026","act_arr_time","False","True","True"
"1028","1028","1027","tuple_id","True","True","True"
"travelocity","travelocity","1027","src","True","True","True"
"CO-1193-EWR-MCO","CO-1193-EWR-MCO","1027","flight","True","True","True"
"9:15 a.m.","9:15 a.m.","1027","sched_dep_time","True","True","True"
"9:14 a.m.","9:14 a.m.","1027","act_dep_time","False","True","True"
"12:18 p.m.","12:18 p.m.","1027","sched_arr_time","True","True","True"
"12:09 p.m.","12:09 p.m.","1027","act_arr_time","False","True","True"
"1029","1029","1028","tuple_id","True","True","True"
"travelocity","travelocity","1028","src","True","True","True"
"AA-3842-MSP-ORD","AA-3842-MSP-ORD","1028","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","1028","sched_dep_time","True","True","True"
"5:59 a.m.","6:56 a.m.","1028","act_dep_time","False","False","False"
"7:30 a.m.","7:30 a.m.","1028","sched_arr_time","True","True","True"
"7:51 a.m.","7:51 a.m.","1028","act_arr_time","True","True","True"
"1030","1030","1029","tuple_id","True","True","True"
"travelocity","travelocity","1029","src","True","True","True"
"AA-643-MIA-ORD","AA-643-MIA-ORD","1029","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","1029","sched_dep_time","True","True","True"
"7:10 a.m.","7:30 a.m.","1029","act_dep_time","True","False","False"
"9:35 a.m.","9:35 a.m.","1029","sched_arr_time","True","True","True"
"9:31 a.m.","9:31 a.m.","1029","act_arr_time","True","True","True"
"1031","1031","1030","tuple_id","True","True","True"
"travelocity","travelocity","1030","src","True","True","True"
"UA-2906-PHL-MCO","UA-2906-PHL-MCO","1030","flight","True","True","True"
"3:50 p.m.","3:50 p.m.","1030","sched_dep_time","True","True","True"
"Contact Airline","4:28 p.m.","1030","act_dep_time","False","False","False"
"6:23 p.m.","6:23 p.m.","1030","sched_arr_time","True","True","True"
"Contact Airline","6:38 p.m.","1030","act_arr_time","False","False","False"
"1032","1032","1031","tuple_id","True","True","True"
"travelocity","travelocity","1031","src","True","True","True"
"AA-1221-MCO-ORD","AA-1221-MCO-ORD","1031","flight","True","True","True"
"8:00 p.m.","8:00 p.m.","1031","sched_dep_time","True","True","True"
"8:01 p.m.","8:23 p.m.","1031","act_dep_time","False","False","False"
"9:45 p.m.","9:45 p.m.","1031","sched_arr_time","True","True","True"
"9:53 p.m.","9:53 p.m.","1031","act_arr_time","False","True","True"
"1033","1033","1032","tuple_id","True","True","True"
"travelocity","travelocity","1032","src","True","True","True"
"UA-2515-DFW-CLT","UA-2515-DFW-CLT","1032","flight","True","True","True"
"7:05 a.m.","7:05 a.m.","1032","sched_dep_time","True","True","True"
"Contact Airline","7:05 a.m.","1032","act_dep_time","False","False","False"
"10:31 a.m.","10:31 a.m.","1032","sched_arr_time","True","True","True"
"Contact Airline","10:47 a.m.","1032","act_arr_time","False","False","False"
"1034","1034","1033","tuple_id","True","True","True"
"travelocity","travelocity","1033","src","True","True","True"
"AA-400-DFW-JFK","AA-400-DFW-JFK","1033","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","1033","sched_dep_time","True","True","True"
"10:47 a.m.","11:01 a.m.","1033","act_dep_time","False","False","False"
"2:59 p.m.","2:59 p.m.","1033","sched_arr_time","True","True","True"
"3:04 p.m.","3:04 p.m.","1033","act_arr_time","True","True","True"
"1035","1035","1034","tuple_id","True","True","True"
"travelocity","travelocity","1034","src","True","True","True"
"UA-664-ORD-PHL","UA-664-ORD-PHL","1034","flight","True","True","True"
"Not Available","1:33 p.m.","1034","sched_dep_time","False","False","False"
"1:47 p.m.","1:31 p.m.","1034","act_dep_time","False","False","False"
"Not Available","4:31 p.m.","1034","sched_arr_time","False","False","False"
"4:23 p.m.","4:23 p.m.","1034","act_arr_time","False","True","True"
"1036","1036","1035","tuple_id","True","True","True"
"travelocity","travelocity","1035","src","True","True","True"
"AA-1522-SFO-ORD","AA-1522-SFO-ORD","1035","flight","True","True","True"
